0,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
1,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
2,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
3,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
4,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
5,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
6,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
7,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
8,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
9,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
10,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
11,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
12,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580
13,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
14,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
15,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
16,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
17,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580
18,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
19,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
20,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
21,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
22,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
23,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000
24,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
25,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580
26,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000
27,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
28,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
29,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
30,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
31,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-13.8155105580
